# Experiment,T,t (min),mu0,mu1,mu2,mu3,C
9.000000000000000000e+00,2.826000000000000156e+01,7.516666999999999987e+00,2.016447000000000116e+04,3.155536500000000233e+05,5.108332290000000037e+06,2.587328148600000143e+08,1.407861386658389169e-01
9.000000000000000000e+00,2.737999999999999901e+01,8.766666999999999987e+00,2.415536999999999898e+04,3.993428699999999953e+05,8.248670309999999590e+06,3.691482908299999833e+08,1.405339832597475025e-01
9.000000000000000000e+00,2.675000000000000000e+01,1.003332999999999942e+01,2.272224000000000160e+04,5.470362399999999907e+05,1.229830491000000015e+07,4.830459935899999738e+08,1.401062973327788785e-01
9.000000000000000000e+00,2.607999999999999829e+01,1.128332999999999942e+01,2.532034999999999854e+04,5.981600200000000186e+05,1.809483875000000000e+07,6.831771515399999619e+08,1.394785442601129966e-01
9.000000000000000000e+00,2.578000000000000114e+01,1.255000000000000071e+01,2.750377999999999884e+04,7.462565899999999674e+05,2.351620673000000045e+07,9.878732598500000238e+08,1.379248042528624651e-01
9.000000000000000000e+00,2.555999999999999872e+01,1.380000000000000071e+01,3.217359999999999854e+04,7.773390999999999767e+05,2.888279219999999925e+07,1.290542023640000105e+09,1.368813022972951710e-01
9.000000000000000000e+00,2.508999999999999986e+01,1.506667000000000023e+01,3.499481999999999971e+04,9.869709100000000326e+05,3.713197007999999821e+07,1.728463563440000057e+09,1.356753538626657984e-01
9.000000000000000000e+00,2.467000000000000171e+01,1.631666999999999845e+01,3.853551999999999680e+04,1.170619399999999907e+06,4.260028681000000238e+07,2.166776289860000134e+09,1.356936299312871685e-01
9.000000000000000000e+00,2.444000000000000128e+01,1.758333000000000013e+01,4.746123999999999796e+04,1.309791449999999953e+06,5.164818720000000298e+07,2.551794720199999809e+09,1.329245757149366824e-01
9.000000000000000000e+00,2.455000000000000071e+01,1.883333000000000013e+01,6.077544999999999709e+04,1.373663270000000019e+06,6.291570517999999970e+07,2.882977706980000019e+09,1.329089009144355793e-01
9.000000000000000000e+00,2.437999999999999901e+01,2.010000000000000142e+01,7.020800999999999476e+04,1.494673199999999953e+06,6.681139785000000149e+07,3.360421449329999924e+09,1.316899781328650931e-01
9.000000000000000000e+00,2.394000000000000128e+01,2.135000000000000142e+01,7.290397999999999593e+04,1.695246169999999925e+06,6.706023360999999940e+07,3.840216078250000000e+09,1.311886162625304220e-01
9.000000000000000000e+00,2.398000000000000043e+01,2.261666999999999916e+01,7.836964999999999418e+04,1.732437669999999925e+06,7.811336351000000536e+07,4.319115208840000153e+09,1.294623103929825603e-01
9.000000000000000000e+00,2.387999999999999901e+01,2.388333000000000084e+01,8.752842999999999302e+04,1.840441600000000093e+06,7.648095237999999523e+07,4.506761589189999580e+09,1.284811165435549296e-01
9.000000000000000000e+00,2.394000000000000128e+01,2.513333000000000084e+01,1.116941399999999994e+05,2.131306100000000093e+06,8.024956220999999344e+07,4.634200145329999924e+09,1.269989384350871109e-01
9.000000000000000000e+00,2.357000000000000028e+01,2.639999999999999858e+01,1.054918500000000058e+05,2.031700429999999935e+06,8.024753100000000000e+07,4.580352987539999962e+09,1.268206113912952182e-01
9.000000000000000000e+00,2.366000000000000014e+01,2.764999999999999858e+01,1.082630000000000000e+05,2.225353500000000000e+06,9.772943259999999404e+07,5.238759360489999771e+09,1.262159792273956360e-01
9.000000000000000000e+00,2.346000000000000085e+01,2.891666999999999987e+01,1.359030899999999965e+05,2.201681850000000093e+06,1.009073545199999958e+08,5.435899913500000000e+09,1.256030508119967137e-01
9.000000000000000000e+00,2.357000000000000028e+01,3.018333000000000155e+01,1.244175599999999977e+05,2.162582109999999870e+06,1.037174761599999964e+08,5.772762804590000153e+09,1.257170158581040753e-01
9.000000000000000000e+00,2.330000000000000071e+01,3.143333000000000155e+01,1.467531600000000035e+05,2.229210279999999795e+06,9.444570326000000536e+07,5.261049360770000458e+09,1.238781827368019839e-01
9.000000000000000000e+00,2.239000000000000057e+01,3.270000000000000284e+01,1.638928200000000070e+05,2.433563390000000130e+06,1.093223661599999964e+08,5.605222120750000000e+09,1.245598524286166270e-01
9.000000000000000000e+00,2.210999999999999943e+01,3.396667000000000058e+01,1.576992699999999895e+05,2.280299930000000168e+06,1.044197185300000012e+08,5.980921080020000458e+09,1.227070325537735623e-01
9.000000000000000000e+00,2.175000000000000000e+01,3.521667000000000058e+01,1.759062600000000093e+05,2.635098359999999870e+06,1.075918910900000036e+08,6.365355105960000038e+09,1.227086827752659204e-01
9.000000000000000000e+00,2.116000000000000014e+01,3.648333000000000226e+01,1.862705400000000081e+05,2.472298919999999925e+06,1.065956243700000048e+08,6.586413603880000114e+09,1.214127611183833944e-01
9.000000000000000000e+00,2.092999999999999972e+01,3.773333000000000226e+01,1.966300700000000070e+05,3.003376220000000205e+06,1.236349339000000060e+08,6.408625041300000191e+09,1.194627838618282645e-01
9.000000000000000000e+00,2.073000000000000043e+01,3.900000000000000000e+01,2.173215799999999872e+05,2.821717759999999776e+06,1.224732120400000066e+08,6.603318421460000038e+09,1.206234992403281553e-01
9.000000000000000000e+00,2.057000000000000028e+01,4.026666999999999774e+01,2.170792399999999907e+05,3.074187540000000037e+06,1.111633215600000024e+08,7.203188244729999542e+09,1.188963276171052519e-01
9.000000000000000000e+00,2.073999999999999844e+01,4.153332999999999942e+01,2.492152699999999895e+05,3.005517669999999925e+06,1.135604999099999964e+08,6.935707505010000229e+09,1.189226725651726241e-01
9.000000000000000000e+00,2.062999999999999901e+01,4.278332999999999942e+01,2.471867799999999988e+05,3.079515629999999888e+06,1.256695171500000060e+08,7.283821046100000381e+09,1.173440075017396222e-01
9.000000000000000000e+00,1.996000000000000085e+01,4.404999999999999716e+01,2.448955499999999884e+05,3.665993930000000168e+06,1.282495862500000000e+08,6.990888331630000114e+09,1.167863782738475797e-01
9.000000000000000000e+00,1.926999999999999957e+01,4.531667000000000201e+01,2.679663099999999977e+05,3.445806209999999963e+06,1.314214657999999970e+08,7.624187660029999733e+09,1.174378517287404666e-01
9.000000000000000000e+00,1.832000000000000028e+01,4.658332999999999657e+01,2.531387999999999884e+05,3.588213330000000075e+06,1.408086946299999952e+08,7.620634896340000153e+09,1.178232508813325113e-01
9.000000000000000000e+00,1.766000000000000014e+01,4.783332999999999657e+01,2.783126300000000047e+05,3.378858459999999963e+06,1.512231989199999869e+08,8.367778859720000267e+09,1.170330851099097152e-01
9.000000000000000000e+00,1.723000000000000043e+01,4.910000000000000142e+01,2.905053099999999977e+05,3.929307629999999888e+06,1.449066285200000107e+08,8.655700586969999313e+09,1.144038410365214309e-01
9.000000000000000000e+00,1.717000000000000171e+01,5.036666999999999916e+01,2.721119000000000233e+05,3.886724950000000186e+06,1.434562479900000095e+08,8.400250795439999580e+09,1.129347698464274047e-01
9.000000000000000000e+00,1.655999999999999872e+01,5.163333000000000084e+01,3.140799799999999814e+05,4.036374870000000112e+06,1.538413051100000143e+08,8.907150464420000076e+09,1.133175954414930714e-01
9.000000000000000000e+00,1.644000000000000128e+01,5.289999999999999858e+01,3.255249699999999721e+05,4.617634879999999888e+06,1.643217563400000036e+08,8.864512164790000916e+09,1.130903601885018539e-01
9.000000000000000000e+00,1.621999999999999886e+01,5.416667000000000343e+01,3.365757399999999907e+05,4.988768959999999963e+06,1.683042668700000048e+08,9.069858292549999237e+09,1.124022686021283191e-01
9.000000000000000000e+00,1.603999999999999915e+01,5.543332999999999799e+01,3.820662100000000210e+05,5.131909219999999739e+06,1.786768578499999940e+08,1.012180871632999992e+10,1.107786065382105889e-01
9.000000000000000000e+00,1.558999999999999986e+01,5.668332999999999799e+01,3.578689299999999930e+05,5.271576330000000075e+06,1.621963793300000131e+08,9.740721035930000305e+09,1.111809434664497304e-01
9.000000000000000000e+00,1.576999999999999957e+01,5.795000000000000284e+01,3.679876900000000023e+05,5.151912169999999925e+06,1.789868082100000083e+08,9.317089835170000076e+09,1.099853791953410986e-01
9.000000000000000000e+00,1.551999999999999957e+01,5.923333000000000226e+01,3.399688699999999953e+05,5.511072169999999925e+06,1.819362138700000048e+08,9.763175165190000534e+09,1.084381876771779579e-01
9.000000000000000000e+00,1.527999999999999936e+01,6.051666999999999774e+01,3.874129500000000116e+05,4.857103500000000000e+06,1.635188192800000012e+08,1.052229489812999916e+10,1.091361412311432910e-01
9.000000000000000000e+00,1.521000000000000085e+01,6.178332999999999942e+01,4.164575599999999977e+05,4.686433950000000186e+06,1.730863976599999964e+08,1.035314838903000069e+10,1.081038208990053179e-01
